orderID,custID,orderDate,status,totalPrice,paymentMethod
1852,746,2024-12-05,Completed,0,OVO
1853,409,2024-10-19,Completed,0,Dana
1854,197,2024-09-09,Shipped,0,OVO
1855,45,2024-12-19,Processed,0,OVO
1856,589,2024-03-23,Completed,0,Dana
1857,404,2024-10-31,Completed,0,Cash
1858,462,2024-07-13,Completed,0,Cash
1859,717,2024-08-01,Shipped,0,Dana
1860,65,2024-03-06,Shipped,0,Dana
1861,53,2024-12-15,Completed,0,OVO
1862,748,2024-08-02,Shipped,0,Cash
1863,287,2024-04-10,Completed,0,Cash
1864,983,2025-01-17,Shipped,0,Gopay
1865,194,2024-12-25,Shipped,0,Cash
1866,409,2024-04-19,Processed,0,Dana
1867,629,2024-03-06,Completed,0,Cash
1868,822,2024-08-15,Processed,0,OVO
1869,38,2024-10-07,Shipped,0,Gopay
1870,613,2024-03-07,Completed,0,Gopay
1871,426,2024-07-14,Completed,0,OVO
1872,219,2024-03-16,Completed,0,Dana
1873,439,2024-10-29,Shipped,0,Dana
1874,772,2024-12-07,Processed,0,OVO
1875,267,2024-06-01,Processed,0,Gopay
1876,863,2024-06-15,Shipped,0,Dana
1877,200,2024-08-26,Shipped,0,Dana
1878,206,2025-02-14,Shipped,0,OVO
1879,18,2025-01-20,Processed,0,Gopay
1880,681,2024-12-18,Processed,0,OVO
1881,703,2024-11-24,Completed,0,Cash
1882,676,2024-09-01,Processed,0,Cash
1883,16,2025-01-25,Processed,0,Cash
1884,931,2024-10-24,Processed,0,OVO
1885,720,2025-02-01,Shipped,0,Dana
1886,606,2024-03-30,Processed,0,Gopay
1887,21,2024-06-05,Completed,0,Cash
1888,42,2024-08-05,Shipped,0,OVO
1889,594,2024-05-31,Processed,0,Cash
1890,796,2024-04-27,Processed,0,OVO
1891,743,2024-02-26,Shipped,0,Gopay
1892,814,2024-04-29,Processed,0,Cash
1893,625,2025-01-15,Shipped,0,OVO
1894,89,2025-02-16,Processed,0,Cash
1895,265,2024-09-29,Completed,0,Gopay
1896,747,2025-01-08,Processed,0,Cash
1897,399,2024-12-01,Shipped,0,Dana
1898,8,2024-06-02,Shipped,0,Dana
1899,917,2024-03-02,Completed,0,Dana
1900,195,2024-04-29,Shipped,0,Dana
1901,278,2024-12-18,Shipped,0,Gopay
1902,764,2025-01-10,Processed,0,OVO
1903,660,2024-07-02,Completed,0,Cash
1904,80,2025-02-01,Processed,0,OVO
1905,33,2024-09-26,Processed,0,Cash
1906,355,2024-12-27,Completed,0,Cash
1907,54,2024-12-20,Processed,0,Cash
1908,338,2024-07-08,Processed,0,Gopay
1909,225,2025-02-19,Shipped,0,Cash
1910,479,2024-04-23,Processed,0,Dana
1911,242,2024-06-20,Processed,0,OVO
1912,829,2024-05-23,Shipped,0,OVO
1913,836,2024-10-23,Shipped,0,Gopay
1914,235,2024-09-09,Completed,0,OVO
1915,520,2024-09-20,Shipped,0,OVO
1916,513,2024-05-20,Completed,0,Gopay
1917,678,2024-10-24,Shipped,0,OVO
1918,269,2024-06-12,Shipped,0,Dana
1919,911,2024-03-07,Processed,0,Cash
1920,264,2024-07-12,Processed,0,Dana
1921,321,2024-06-13,Shipped,0,Cash
1922,488,2024-07-15,Completed,0,Dana
1923,722,2024-03-26,Shipped,0,Cash
1924,843,2024-05-18,Shipped,0,Dana
1925,8,2024-12-18,Shipped,0,Cash
1926,369,2024-11-27,Processed,0,OVO
1927,215,2025-01-12,Completed,0,OVO
1928,644,2024-11-01,Shipped,0,Dana
1929,189,2024-04-01,Shipped,0,OVO
1930,699,2024-09-07,Processed,0,Gopay
1931,896,2024-06-24,Processed,0,OVO
1932,551,2024-08-17,Completed,0,OVO
1933,624,2024-06-15,Processed,0,Gopay
1934,735,2024-05-21,Processed,0,Gopay
1935,239,2024-09-03,Completed,0,Gopay
1936,177,2024-04-09,Completed,0,OVO
1937,537,2024-11-21,Shipped,0,Gopay
1938,534,2024-12-10,Processed,0,Cash
1939,874,2024-10-23,Processed,0,OVO
1940,334,2024-10-30,Shipped,0,Gopay
1941,76,2024-12-06,Processed,0,OVO
1942,676,2024-07-16,Shipped,0,Gopay
1943,268,2024-09-06,Completed,0,Dana
1944,377,2024-12-21,Completed,0,Cash
1945,515,2024-07-17,Shipped,0,OVO
1946,489,2024-09-01,Completed,0,Dana
1947,702,2025-01-01,Processed,0,Dana
1948,825,2024-09-10,Completed,0,Cash
1949,986,2024-05-16,Processed,0,OVO
1950,862,2024-07-23,Processed,0,Gopay
1951,71,2025-02-20,Shipped,0,Cash
1952,577,2025-02-18,Shipped,0,OVO
1953,751,2024-04-03,Processed,0,Gopay
1954,323,2025-02-19,Processed,0,Gopay
1955,345,2024-05-17,Shipped,0,Gopay
1956,431,2024-07-02,Completed,0,OVO
1957,788,2024-03-14,Completed,0,Gopay
1958,860,2024-12-11,Shipped,0,Dana
1959,155,2024-05-25,Shipped,0,Dana
1960,51,2024-06-13,Shipped,0,OVO
1961,885,2024-10-26,Shipped,0,Dana
1962,976,2024-09-02,Completed,0,OVO
1963,880,2025-02-10,Shipped,0,Dana
1964,346,2024-05-08,Completed,0,OVO
1965,979,2024-04-27,Processed,0,OVO
1966,207,2024-05-22,Shipped,0,OVO
1967,256,2024-08-05,Processed,0,Gopay
1968,477,2024-05-06,Processed,0,Cash
1969,528,2024-06-06,Shipped,0,Cash
1970,238,2024-08-11,Shipped,0,OVO
1971,15,2024-06-24,Shipped,0,Dana
1972,188,2024-08-15,Shipped,0,Cash
1973,842,2025-01-09,Processed,0,Gopay
1974,172,2024-06-30,Completed,0,Dana
1975,521,2024-06-04,Completed,0,Gopay
1976,125,2024-03-05,Shipped,0,Cash
1977,541,2024-09-22,Processed,0,Cash
1978,439,2025-02-02,Completed,0,Dana
1979,469,2025-02-10,Processed,0,Dana
1980,75,2024-03-10,Shipped,0,Gopay
1981,912,2025-01-20,Completed,0,Dana
1982,901,2025-01-03,Completed,0,Gopay
1983,256,2024-07-14,Shipped,0,Cash
1984,494,2024-10-25,Shipped,0,Cash
1985,109,2024-03-23,Completed,0,OVO
1986,141,2024-07-14,Completed,0,Gopay
1987,50,2024-08-18,Processed,0,Dana
1988,36,2025-01-20,Shipped,0,Gopay
1989,322,2024-05-15,Shipped,0,Dana
1990,503,2024-12-15,Processed,0,Dana
1991,260,2025-01-27,Completed,0,OVO
1992,116,2024-08-12,Shipped,0,Cash
1993,844,2024-10-22,Completed,0,Gopay
1994,834,2024-12-27,Shipped,0,Cash
1995,856,2024-03-27,Processed,0,Cash
1996,291,2024-10-19,Completed,0,Dana
1997,732,2024-11-24,Completed,0,Dana
1998,571,2024-08-14,Shipped,0,OVO
1999,253,2024-07-06,Processed,0,OVO
2000,649,2024-03-13,Completed,0,Cash
2001,369,2024-02-24,Completed,0,Dana
2002,246,2024-09-22,Shipped,0,Gopay
2003,850,2024-07-27,Processed,0,OVO
2004,104,2024-03-30,Processed,0,Gopay
2005,654,2024-05-03,Completed,0,OVO
2006,52,2025-02-02,Completed,0,Cash
2007,36,2024-08-01,Processed,0,Gopay
2008,110,2024-11-26,Processed,0,OVO
2009,449,2024-08-24,Completed,0,OVO
2010,55,2024-10-06,Completed,0,Cash
2011,396,2025-02-03,Processed,0,OVO
2012,620,2025-01-30,Shipped,0,Dana
2013,63,2024-05-27,Completed,0,OVO
2014,298,2024-08-29,Processed,0,Cash
2015,153,2024-08-22,Processed,0,Cash
2016,764,2024-12-25,Completed,0,Cash
2017,94,2024-07-28,Completed,0,Dana
2018,731,2024-12-06,Shipped,0,Dana
2019,844,2024-03-23,Processed,0,Dana
2020,526,2024-07-25,Processed,0,OVO
2021,299,2024-03-10,Processed,0,OVO
2022,761,2025-02-20,Processed,0,Dana
2023,974,2024-12-08,Shipped,0,Gopay
2024,828,2024-09-15,Shipped,0,OVO
2025,835,2024-08-02,Completed,0,Gopay
2026,245,2024-10-20,Processed,0,Gopay
2027,714,2024-05-27,Processed,0,OVO
2028,918,2024-02-23,Processed,0,OVO
2029,803,2024-11-26,Completed,0,Dana
2030,758,2024-07-03,Processed,0,Dana
2031,359,2024-06-16,Shipped,0,Cash
2032,396,2024-08-03,Shipped,0,Cash
2033,381,2024-05-07,Completed,0,Cash
2034,580,2024-08-13,Shipped,0,OVO
2035,120,2024-04-03,Processed,0,Cash
2036,280,2024-03-21,Processed,0,Gopay
2037,836,2025-01-01,Shipped,0,Gopay
2038,667,2024-09-01,Processed,0,Cash
2039,1,2024-06-08,Processed,0,OVO
2040,267,2024-12-22,Completed,0,Cash
2041,20,2024-11-06,Processed,0,Cash
2042,408,2025-02-08,Completed,0,OVO
2043,451,2024-07-21,Processed,0,Dana
2044,631,2024-07-26,Processed,0,Gopay
2045,214,2024-08-28,Shipped,0,Dana
2046,381,2024-09-11,Shipped,0,Gopay
2047,960,2024-07-28,Processed,0,Dana
2048,589,2024-12-05,Completed,0,Dana
2049,878,2024-04-20,Shipped,0,Dana
2050,375,2024-02-23,Processed,0,Gopay
2051,282,2025-02-08,Completed,0,Cash
2052,52,2024-07-26,Shipped,0,Dana
2053,127,2024-08-26,Completed,0,Cash
2054,871,2024-06-15,Completed,0,Gopay
2055,589,2024-04-25,Completed,0,Dana
2056,237,2025-01-01,Completed,0,OVO
2057,694,2025-01-28,Processed,0,Gopay
2058,686,2024-11-29,Shipped,0,Cash
2059,633,2024-12-22,Completed,0,Gopay
2060,948,2024-07-12,Completed,0,Cash
2061,29,2025-01-29,Shipped,0,Dana
2062,699,2025-01-19,Processed,0,OVO
2063,968,2024-12-14,Shipped,0,Cash
2064,606,2024-03-17,Shipped,0,Cash
2065,610,2024-07-14,Shipped,0,Gopay
2066,271,2024-10-14,Shipped,0,OVO
2067,332,2024-04-27,Completed,0,Cash
2068,256,2024-11-11,Shipped,0,Cash
2069,40,2024-12-01,Shipped,0,Cash
2070,96,2024-03-07,Completed,0,Gopay
2071,116,2024-09-16,Completed,0,Dana
2072,770,2024-10-01,Completed,0,Gopay
2073,431,2024-10-29,Shipped,0,Dana
2074,981,2024-05-26,Shipped,0,Gopay
2075,619,2024-05-24,Shipped,0,Cash
2076,720,2025-01-01,Processed,0,Cash
2077,533,2024-06-05,Processed,0,Dana
2078,256,2024-03-18,Shipped,0,OVO
2079,559,2024-05-08,Completed,0,Gopay
2080,132,2024-09-28,Shipped,0,Cash
2081,189,2024-10-19,Processed,0,Cash
2082,950,2024-08-04,Processed,0,Dana
2083,825,2025-01-28,Shipped,0,Gopay
2084,234,2024-11-28,Shipped,0,Dana
2085,756,2024-09-14,Processed,0,Cash
2086,385,2025-02-20,Completed,0,OVO
2087,369,2025-01-21,Completed,0,Gopay
2088,213,2024-08-02,Processed,0,Gopay
2089,718,2024-03-14,Processed,0,Cash
2090,31,2025-01-12,Shipped,0,Dana
2091,464,2024-07-01,Processed,0,Cash
2092,360,2024-07-16,Processed,0,Cash
2093,894,2025-01-09,Completed,0,Dana
2094,964,2024-04-26,Completed,0,Cash
2095,132,2025-01-31,Processed,0,Gopay
2096,184,2024-11-08,Processed,0,OVO
2097,921,2024-07-04,Shipped,0,Gopay
2098,850,2024-11-20,Processed,0,Cash
2099,240,2025-01-21,Shipped,0,Dana
2100,492,2025-01-30,Completed,0,Dana
2101,450,2024-07-21,Completed,0,Cash
2102,106,2024-09-13,Shipped,0,Dana
2103,199,2025-01-02,Shipped,0,Gopay
2104,575,2024-11-26,Processed,0,Gopay
2105,741,2025-01-23,Completed,0,Cash
2106,309,2024-06-25,Processed,0,OVO
2107,17,2024-04-11,Processed,0,Cash
2108,112,2024-03-25,Processed,0,Gopay
2109,163,2024-03-29,Processed,0,Dana
2110,353,2024-03-20,Shipped,0,Gopay
2111,743,2024-05-03,Completed,0,Gopay
2112,688,2024-02-23,Shipped,0,Gopay
2113,134,2024-12-03,Processed,0,Gopay
2114,637,2024-04-28,Processed,0,OVO
2115,725,2024-12-17,Shipped,0,Cash
2116,284,2024-04-04,Shipped,0,Dana
2117,658,2024-12-27,Processed,0,Cash
2118,24,2024-06-19,Shipped,0,OVO
2119,202,2025-02-20,Completed,0,Gopay
2120,930,2024-06-29,Shipped,0,Dana
2121,196,2024-10-23,Shipped,0,Gopay
2122,403,2025-01-13,Processed,0,Cash
2123,431,2024-04-08,Completed,0,Dana
2124,522,2024-08-27,Shipped,0,Gopay
2125,244,2024-07-23,Processed,0,Gopay
2126,34,2024-08-27,Shipped,0,OVO
2127,409,2024-08-16,Completed,0,Dana
2128,59,2024-03-29,Shipped,0,Dana
2129,282,2024-06-10,Shipped,0,Dana
2130,380,2024-09-23,Processed,0,Cash
2131,1000,2024-12-24,Shipped,0,Cash
2132,931,2024-11-03,Shipped,0,Gopay
2133,194,2024-10-31,Shipped,0,Cash
2134,645,2024-09-18,Shipped,0,Cash
2135,899,2024-06-12,Processed,0,Cash
2136,627,2025-01-14,Completed,0,Cash
2137,830,2024-07-25,Shipped,0,Cash
2138,76,2024-12-10,Processed,0,OVO
2139,54,2024-10-22,Shipped,0,Cash
2140,94,2024-11-20,Shipped,0,Gopay
2141,359,2024-05-06,Processed,0,Cash
2142,781,2024-03-18,Processed,0,Gopay
2143,589,2024-10-28,Shipped,0,OVO
2144,609,2024-05-20,Shipped,0,Dana
2145,858,2024-05-14,Completed,0,Cash
2146,931,2025-01-04,Completed,0,OVO
2147,82,2024-10-09,Shipped,0,Gopay
2148,82,2025-01-15,Shipped,0,Cash
2149,489,2024-06-04,Completed,0,Dana
2150,341,2024-12-04,Processed,0,Dana
2151,633,2024-11-01,Processed,0,Dana
2152,460,2024-03-06,Completed,0,OVO
2153,41,2024-03-29,Processed,0,Dana
2154,957,2024-04-08,Shipped,0,OVO
2155,472,2024-09-14,Shipped,0,Cash
2156,162,2024-11-30,Completed,0,OVO
2157,512,2024-08-11,Processed,0,OVO
2158,867,2024-06-23,Shipped,0,Dana
2159,588,2024-09-19,Completed,0,Cash
2160,578,2025-01-21,Shipped,0,Gopay
2161,209,2024-12-01,Completed,0,Gopay
2162,371,2024-03-19,Completed,0,Dana
2163,24,2024-09-13,Shipped,0,Dana
2164,937,2024-03-04,Shipped,0,Cash
2165,334,2024-12-17,Completed,0,Gopay
2166,12,2024-11-18,Processed,0,Dana
2167,148,2024-11-20,Processed,0,OVO
2168,174,2024-04-09,Completed,0,OVO
2169,936,2025-02-19,Shipped,0,Cash
2170,360,2024-12-13,Shipped,0,Gopay
2171,627,2025-02-07,Completed,0,OVO
2172,170,2024-11-06,Processed,0,OVO
2173,561,2024-12-11,Processed,0,Dana
2174,543,2024-09-06,Processed,0,Dana
2175,628,2024-09-02,Processed,0,Dana
2176,143,2024-11-01,Processed,0,Cash
2177,967,2025-02-06,Completed,0,Gopay
2178,534,2024-03-12,Shipped,0,Gopay
2179,923,2025-01-31,Processed,0,Cash
2180,63,2024-09-18,Completed,0,Cash
2181,199,2024-03-02,Processed,0,Gopay
2182,916,2024-06-04,Shipped,0,Gopay
2183,908,2024-11-11,Completed,0,Gopay
2184,571,2024-10-27,Shipped,0,OVO
2185,672,2025-02-21,Completed,0,Cash
2186,586,2024-11-05,Shipped,0,OVO
2187,270,2024-10-29,Completed,0,Cash
2188,493,2024-05-25,Shipped,0,Dana
2189,417,2024-04-05,Processed,0,Cash
2190,478,2025-02-15,Processed,0,Gopay
2191,415,2024-10-06,Shipped,0,Cash
2192,269,2025-02-12,Completed,0,Dana
2193,789,2025-01-10,Processed,0,Gopay
2194,893,2024-03-22,Completed,0,Gopay
2195,61,2024-08-03,Shipped,0,Dana
2196,924,2024-03-18,Processed,0,Cash
2197,246,2024-04-28,Processed,0,Cash
2198,947,2024-03-28,Completed,0,Dana
2199,211,2024-06-06,Completed,0,Cash
2200,183,2024-04-30,Completed,0,OVO
2201,858,2024-12-01,Processed,0,Cash
2202,808,2024-06-08,Processed,0,Cash
2203,35,2024-11-08,Completed,0,Gopay
2204,32,2024-10-26,Shipped,0,OVO
2205,196,2024-03-22,Shipped,0,OVO
2206,120,2024-12-19,Processed,0,OVO
2207,621,2024-05-03,Completed,0,Dana
2208,639,2024-04-23,Shipped,0,Gopay
2209,432,2024-04-23,Processed,0,Dana
2210,979,2024-04-08,Completed,0,Cash
2211,38,2024-06-25,Shipped,0,OVO
2212,615,2024-10-27,Processed,0,Dana
2213,543,2024-12-06,Completed,0,OVO
2214,739,2024-09-01,Processed,0,OVO
2215,847,2024-03-16,Processed,0,Dana
2216,437,2024-08-21,Processed,0,Dana
2217,308,2024-04-14,Shipped,0,Gopay
2218,611,2024-04-28,Processed,0,Dana
2219,63,2024-04-17,Processed,0,Gopay
2220,465,2024-03-14,Shipped,0,Cash
2221,326,2024-12-21,Processed,0,Cash
2222,465,2024-08-26,Completed,0,Cash
2223,397,2024-04-08,Processed,0,Gopay
2224,703,2024-03-19,Processed,0,Cash
2225,853,2024-11-06,Completed,0,Dana
2226,207,2024-11-26,Processed,0,Dana
2227,207,2025-01-31,Shipped,0,Dana
2228,563,2024-11-20,Shipped,0,Gopay
2229,388,2024-11-03,Processed,0,Cash
2230,406,2024-10-16,Completed,0,OVO
2231,348,2024-09-07,Processed,0,OVO
2232,981,2024-10-16,Processed,0,OVO
2233,897,2024-10-16,Completed,0,OVO
2234,653,2024-09-22,Shipped,0,OVO
2235,268,2024-07-25,Processed,0,Dana
2236,30,2024-10-17,Processed,0,Cash
2237,156,2024-07-24,Processed,0,Cash
2238,310,2024-03-09,Processed,0,Dana
2239,165,2024-09-17,Processed,0,Cash
2240,32,2024-05-25,Completed,0,Cash
2241,144,2024-03-17,Processed,0,Gopay
2242,516,2024-03-24,Shipped,0,Gopay
2243,893,2024-03-25,Shipped,0,Dana
2244,765,2025-02-22,Completed,0,Cash
2245,166,2024-09-16,Shipped,0,OVO
2246,184,2024-03-16,Shipped,0,Gopay
2247,244,2024-08-27,Processed,0,Gopay
2248,990,2024-05-25,Shipped,0,OVO
2249,466,2024-08-17,Completed,0,Cash
2250,675,2024-03-05,Shipped,0,Cash
2251,650,2024-11-04,Processed,0,Gopay
2252,885,2024-08-01,Completed,0,Dana
2253,393,2024-10-21,Processed,0,OVO
2254,851,2024-04-10,Completed,0,OVO
2255,953,2024-03-22,Completed,0,Gopay
2256,216,2024-12-28,Completed,0,Gopay
2257,192,2024-11-05,Completed,0,Gopay
2258,185,2024-04-02,Processed,0,Dana
2259,747,2024-11-11,Completed,0,Cash
2260,826,2024-09-25,Completed,0,Cash
2261,184,2024-12-25,Completed,0,Gopay
2262,185,2024-03-21,Completed,0,Gopay
2263,186,2024-06-23,Processed,0,Gopay
2264,427,2024-09-30,Processed,0,Cash
2265,599,2024-11-04,Processed,0,Gopay
2266,562,2025-02-21,Shipped,0,Dana
2267,205,2024-04-21,Completed,0,Cash
2268,164,2024-09-18,Completed,0,Dana
2269,452,2024-05-23,Completed,0,Cash
2270,425,2024-12-09,Completed,0,Dana
2271,974,2024-09-09,Completed,0,Cash
2272,248,2024-08-06,Processed,0,Dana
2273,28,2024-07-14,Completed,0,OVO
2274,893,2024-05-04,Shipped,0,Dana
2275,882,2024-10-20,Completed,0,Cash
2276,942,2024-09-15,Shipped,0,Cash
2277,494,2024-06-28,Shipped,0,Cash
2278,876,2024-11-11,Completed,0,Dana
2279,326,2024-10-19,Completed,0,Cash
2280,684,2024-11-14,Processed,0,OVO
2281,783,2024-11-15,Processed,0,Dana
2282,12,2024-12-22,Processed,0,Cash
2283,689,2024-09-12,Processed,0,Dana
2284,478,2024-05-03,Completed,0,Dana
2285,487,2024-08-05,Completed,0,Dana
2286,983,2024-10-13,Processed,0,OVO
2287,510,2024-11-30,Processed,0,Cash
2288,628,2024-07-10,Completed,0,Dana
2289,291,2024-10-07,Processed,0,OVO
2290,903,2024-04-08,Shipped,0,Cash
2291,906,2024-04-18,Processed,0,Cash
2292,358,2025-01-05,Completed,0,Cash
2293,927,2024-04-13,Processed,0,Gopay
2294,565,2024-11-16,Processed,0,OVO
2295,832,2024-04-26,Completed,0,Cash
2296,406,2024-03-14,Completed,0,OVO
2297,419,2024-02-24,Processed,0,Dana
2298,417,2024-07-21,Processed,0,Cash
2299,487,2024-11-11,Shipped,0,Cash
2300,19,2024-12-13,Completed,0,OVO
2301,318,2024-03-06,Completed,0,Gopay
2302,750,2024-12-03,Processed,0,Dana
2303,447,2024-12-30,Completed,0,Cash
2304,118,2024-03-16,Shipped,0,Gopay
2305,683,2024-11-28,Completed,0,Cash
2306,848,2024-03-10,Shipped,0,Cash
2307,540,2024-02-29,Processed,0,OVO
2308,551,2025-02-21,Processed,0,Cash
2309,946,2024-06-06,Processed,0,OVO
2310,17,2024-09-09,Completed,0,Cash
2311,287,2024-11-05,Processed,0,Cash
2312,255,2024-03-05,Shipped,0,Gopay
2313,828,2024-06-20,Processed,0,Cash
2314,624,2024-10-31,Processed,0,Gopay
2315,773,2024-10-02,Shipped,0,OVO
2316,698,2024-08-29,Completed,0,Dana
2317,504,2024-04-29,Shipped,0,Gopay
2318,97,2024-12-16,Processed,0,Gopay
2319,689,2024-11-10,Completed,0,OVO
2320,429,2024-07-02,Shipped,0,Cash
2321,983,2024-11-03,Processed,0,Cash
2322,341,2025-01-09,Processed,0,Cash
2323,948,2024-07-27,Completed,0,Cash
2324,709,2024-10-06,Processed,0,Cash
2325,413,2025-02-18,Processed,0,Cash
2326,468,2024-08-17,Shipped,0,Dana
2327,677,2024-04-24,Processed,0,Gopay
2328,534,2024-04-09,Shipped,0,Cash
2329,445,2024-05-21,Shipped,0,OVO
2330,140,2024-03-24,Shipped,0,OVO
2331,671,2024-05-20,Processed,0,Dana
2332,892,2024-05-28,Completed,0,Gopay
2333,488,2025-02-12,Shipped,0,Gopay
2334,879,2024-05-03,Completed,0,Cash
2335,613,2024-12-09,Processed,0,OVO
2336,279,2024-08-10,Processed,0,Gopay
2337,838,2024-11-07,Shipped,0,OVO
2338,787,2024-05-21,Processed,0,OVO
2339,146,2024-12-31,Shipped,0,Cash
2340,740,2024-09-05,Processed,0,Dana
2341,508,2024-11-01,Completed,0,Cash
2342,888,2024-04-09,Shipped,0,OVO
2343,698,2024-06-09,Completed,0,Dana
2344,505,2024-08-27,Completed,0,Cash
2345,394,2024-11-20,Completed,0,Cash
2346,266,2024-03-14,Completed,0,Dana
2347,222,2024-07-17,Processed,0,OVO
2348,124,2024-05-31,Shipped,0,Cash
2349,240,2024-07-14,Shipped,0,Gopay
2350,516,2024-02-25,Completed,0,Dana
2351,473,2025-02-11,Shipped,0,Cash
2352,539,2024-05-09,Shipped,0,OVO
2353,498,2024-09-15,Shipped,0,Gopay
2354,130,2024-03-12,Completed,0,Dana
2355,97,2025-01-08,Completed,0,Gopay
2356,970,2024-09-05,Completed,0,Cash
2357,542,2024-04-05,Shipped,0,Dana
2358,146,2024-03-04,Processed,0,Dana
2359,909,2024-05-13,Completed,0,Cash
2360,78,2024-09-27,Completed,0,OVO
2361,22,2024-09-21,Processed,0,OVO
2362,213,2024-11-14,Shipped,0,Dana
2363,943,2024-07-29,Completed,0,OVO
2364,798,2024-06-10,Completed,0,Cash
2365,967,2024-12-22,Processed,0,Cash
2366,56,2024-07-07,Completed,0,OVO
2367,321,2025-01-19,Processed,0,OVO
2368,195,2024-08-05,Completed,0,Gopay
2369,424,2024-05-07,Completed,0,OVO
2370,149,2024-10-24,Processed,0,Gopay
2371,335,2024-04-20,Processed,0,Cash
2372,429,2024-04-30,Processed,0,Dana
2373,854,2024-06-10,Shipped,0,OVO
2374,777,2024-09-12,Processed,0,Gopay
2375,386,2024-03-19,Completed,0,OVO
2376,446,2024-09-23,Completed,0,Cash
2377,104,2024-03-11,Shipped,0,Cash
2378,511,2024-06-22,Processed,0,OVO
2379,770,2024-02-24,Processed,0,Cash
2380,354,2024-10-20,Shipped,0,Gopay
2381,288,2024-07-22,Completed,0,Dana
2382,843,2025-02-05,Shipped,0,OVO
2383,968,2025-01-04,Shipped,0,Cash
2384,106,2024-10-10,Completed,0,Dana
2385,772,2024-08-27,Shipped,0,OVO
2386,173,2024-12-24,Processed,0,OVO
2387,704,2024-11-09,Shipped,0,OVO
2388,943,2024-04-01,Completed,0,OVO
2389,647,2024-10-20,Completed,0,Dana
2390,684,2024-06-30,Processed,0,Cash
2391,704,2024-10-23,Processed,0,Gopay
2392,286,2024-10-31,Completed,0,Cash
2393,901,2025-01-26,Processed,0,Cash
2394,725,2024-10-27,Completed,0,Dana
2395,740,2024-12-23,Processed,0,OVO
2396,993,2024-02-25,Completed,0,Gopay
2397,637,2024-03-20,Completed,0,Gopay
2398,838,2024-04-01,Completed,0,OVO
2399,418,2024-07-01,Processed,0,Cash
2400,290,2024-06-11,Completed,0,Cash
2401,361,2025-02-06,Processed,0,Dana
2402,224,2024-08-15,Shipped,0,Gopay
2403,366,2024-11-08,Shipped,0,Dana
2404,780,2024-05-22,Shipped,0,Gopay
2405,910,2024-11-07,Processed,0,Dana
2406,592,2025-02-11,Processed,0,OVO
2407,377,2024-11-09,Completed,0,OVO
2408,907,2024-11-01,Completed,0,Cash
2409,853,2024-11-19,Completed,0,Dana
2410,219,2024-06-04,Completed,0,Gopay
2411,661,2024-09-22,Completed,0,Cash
2412,3,2024-12-16,Processed,0,OVO
2413,8,2025-01-02,Shipped,0,OVO
2414,773,2024-03-30,Shipped,0,Gopay
2415,413,2025-02-22,Shipped,0,Cash
2416,347,2024-06-06,Completed,0,OVO
2417,312,2024-11-15,Completed,0,Gopay
2418,189,2024-05-24,Completed,0,Cash
2419,510,2024-07-03,Processed,0,Cash
2420,13,2025-01-03,Completed,0,OVO
2421,105,2024-04-21,Shipped,0,Cash
2422,853,2024-10-07,Shipped,0,Cash
2423,544,2025-01-11,Processed,0,Gopay
2424,19,2024-06-30,Shipped,0,Gopay
2425,220,2025-02-20,Completed,0,Cash
2426,119,2024-04-10,Shipped,0,OVO
2427,574,2024-10-31,Completed,0,Dana
2428,84,2024-06-10,Completed,0,OVO
2429,280,2024-04-22,Processed,0,Cash
2430,517,2024-03-08,Shipped,0,Gopay
2431,19,2024-09-28,Processed,0,Cash
2432,923,2024-05-29,Processed,0,OVO
2433,212,2024-09-03,Processed,0,Cash
2434,637,2024-11-23,Shipped,0,Dana
2435,177,2025-01-18,Processed,0,Cash
2436,641,2025-01-02,Processed,0,Dana
2437,993,2024-02-27,Processed,0,Dana
2438,592,2024-11-11,Completed,0,Cash
2439,237,2024-04-16,Processed,0,Dana
2440,942,2024-09-22,Processed,0,OVO
2441,81,2024-05-16,Processed,0,Gopay
2442,559,2024-09-19,Completed,0,OVO
2443,356,2024-12-24,Shipped,0,OVO
2444,956,2024-05-08,Shipped,0,Dana
2445,13,2024-03-30,Shipped,0,Cash
2446,543,2024-09-21,Shipped,0,Gopay
2447,167,2024-06-13,Shipped,0,Gopay
2448,59,2024-07-23,Completed,0,Dana
2449,92,2024-06-18,Processed,0,Cash
2450,848,2025-02-22,Shipped,0,OVO
2451,618,2024-05-14,Shipped,0,Gopay
2452,926,2024-02-25,Completed,0,Cash
2453,451,2024-10-23,Completed,0,Gopay
2454,199,2024-09-12,Shipped,0,Cash
2455,111,2024-12-31,Shipped,0,Cash
2456,554,2024-06-08,Completed,0,Gopay
2457,591,2024-05-16,Completed,0,Gopay
2458,907,2024-09-30,Shipped,0,Dana
2459,210,2024-10-24,Shipped,0,OVO
2460,444,2024-03-13,Processed,0,OVO
2461,88,2024-05-23,Completed,0,Dana
2462,216,2024-10-17,Completed,0,Cash
2463,365,2024-12-26,Processed,0,Gopay
2464,668,2024-05-10,Processed,0,Cash
2465,257,2025-01-09,Processed,0,Gopay
2466,463,2024-11-03,Processed,0,Cash
2467,253,2024-08-12,Completed,0,OVO
2468,232,2024-10-08,Completed,0,Cash
2469,222,2024-04-05,Processed,0,Gopay
2470,579,2024-10-11,Completed,0,OVO
